"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Lilr4b",0.586337543053966,0.00306698574854011,0.00130618390647049,0.0114554687939592,39,"Ltf"
"Sema4c",0.51798350902828,0.00305047848929695,0.00128967664722733,0.00993282676208614,40,"Ltf"
"Gnas",0.530487423024756,0.0030425333338233,0.00128173149175368,0.00548700983361069,41,"Ltf"
"Nrtn",0.523233482934947,0.00297367203449159,0.00121287019242197,0.00845351068813638,42,"Ltf"
"Gm49368",0.566892808683852,0.00295156346100568,0.00119076161893606,0.00723771992214584,43,"Ltf"
"Lrig1",0.472080158647315,0.00294452540897738,0.00118372356690776,0.00447751042466739,44,"Ltf"
"Ncam1",0.542866089134757,0.00293649917738452,0.0011756973353149,0.0111295483140737,45,"Ltf"
"Cd55",0.570420624151977,0.00293284899534539,0.00117204715327577,0.00855827662878121,46,"Ltf"
"Itga9",0.549619037678703,0.00292545667933254,0.00116465483726292,0.00927400903743203,47,"Ltf"
"Tnc",0.540298507462677,0.00292472368923297,0.00116392184716335,0.00686568154454824,48,"Ltf"
"Thbs2",0.55462895313641,0.00292186533373626,0.00116106349166664,0.0134722497845329,49,"Ltf"
"Itgam",0.553303413004914,0.00292106300267618,0.00116026116060656,0.00545557793953256,50,"Ltf"
"Tnfrsf14",0.569690011481048,0.00290420923901101,0.00114340739694139,0.00183514866591342,51,"Ltf"
"Icam4",0.51389207807119,0.0028977248679116,0.00113692302584198,0.00806200774117933,52,"Ltf"
"Fgf3",0.534171798350927,0.00288489989664242,0.0011240980545728,0.0078236923092235,53,"Ltf"
"L1cam",0.47218453188602,0.00288286546943539,0.00112206362736577,0.00554269185714408,54,"Ltf"
"Cd38",0.594050725393991,0.00287602836693165,0.00111522652486203,0.0109045203118383,55,"Ltf"
"Bgn",0.577820686775897,0.0028746016592366,0.00111379981716698,0.00803241255573091,56,"Ltf"
"Epcam",0.53784573635321,0.00286608573509267,0.00110528389302305,0.0225666716436432,57,"Ltf"
"Nrg2",0.552666736248834,0.00286250981787376,0.00110170797580414,0.00814519363100014,58,"Ltf"
"Retn",0.618442751278538,0.00286007747696171,0.00109927563489209,0.0107796148340079,59,"Ltf"
"Mmp9",0.556664231291102,0.00285939555035184,0.00109859370828222,0.00548641983619738,60,"Ltf"
"Fgf22",0.529819434297075,0.0028356646538737,0.00107486281180408,0.00744441077542099,61,"Ltf"
"S100a4",0.588508506418913,0.00282720776888557,0.00106640592681595,0.009734248150574,62,"Ltf"
"Tnfsf14",0.485429495877251,0.00282630276746713,0.00106550092539751,-0.00108805268821073,63,"Ltf"
"Bmp7",0.548836238388471,0.00281895013385511,0.00105814829178549,-0.000698972223152573,64,"Ltf"
"Ccl3",0.611762864001652,0.00280527325960512,0.00104447141753551,0.00986403164385698,65,"Ltf"
"Tnf",0.504227116167436,0.0027996756157242,0.00103887377365458,0.00767642789321454,66,"Ltf"
"Dcn",0.516731030163875,0.00279562916020919,0.00103482731813957,0.00537513123732507,67,"Ltf"
