"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Pf4",0.561290953509139,0.0530641459295743,0.035397031558255,0.0797289750599938,1,"Gstm1_CD63"
"Ccl9",0.555068431139545,0.0407124395418232,0.0230453251705039,0.0716229949911066,2,"Gstm1_CD63"
"Ccl6",0.555644738687266,0.0405495837938459,0.0228824694225265,0.0716194326908693,3,"Gstm1_CD63"
"Tgfb1",0.608174525853265,0.0387821051823155,0.0211149908109962,0.0937240470170767,4,"Gstm1_CD63"
"Gdf11",0.546244836604204,0.0375098282383297,0.0198427138670103,0.0505325088178072,5,"Gstm1_CD63"
"Mcam",0.546257137725819,0.0359151491381373,0.018248034766818,0.0665353295970001,6,"Gstm1_CD63"
"Mmp14",0.550929718771764,0.0340243690543215,0.0163572546830022,0.0440532330448733,7,"Gstm1_CD63"
"Il2",0.528034563691521,0.0339440506927025,0.0162769363213831,0.0305435161588097,8,"Gstm1_CD63"
"Ltbp1",0.53748766812558,0.0339439859183386,0.0162768715470192,0.0476195953795597,9,"Gstm1_CD63"
"Bmp7",0.540108422085933,0.0337453779093723,0.016078263538053,0.0564308205099814,10,"Gstm1_CD63"
"Col18a1",0.536892293839341,0.0336308023726749,0.0159636880013555,0.0478224880880728,11,"Gstm1_CD63"
"Clec2i",0.534631962742362,0.0334097095811392,0.0157425952098198,0.0256349875497477,12,"Gstm1_CD63"
"S100a4",0.55356615666215,0.0333769864678465,0.0157098720965271,0.0450313502746972,13,"Gstm1_CD63"
"Prnp",0.553753748766821,0.0333137563344668,0.0156466419631475,0.0303628622893102,14,"Gstm1_CD63"
"Clec2d",0.536493122442902,0.0331515109401655,0.0154843965688461,0.025293087078252,15,"Gstm1_CD63"
"St6gal1",0.549245080166401,0.0327476709261298,0.0150805565548104,0.0185935748769122,16,"Gstm1_CD63"
"Lcn2",0.501459528079773,0.0324817747096726,0.0148146603383532,0.0417670634228394,17,"Gstm1_CD63"
"Col17a1",0.537784740212606,0.0321606898964986,0.0144935755251792,0.0284798364132112,18,"Gstm1_CD63"
"Angptl3",0.577907923644488,0.0321192903079075,0.0144521759365882,0.0485619195596627,19,"Gstm1_CD63"
"Cd59b",0.546552364644607,0.0318487574324123,0.0141816430610929,0.0268253666903247,20,"Gstm1_CD63"
"Mpdz",0.58434510058628,0.0318469480893939,0.0141798337180746,0.0475493206226829,21,"Gstm1_CD63"
"Cd59a",0.546552364644606,0.0318458433643764,0.014178728993057,0.0268238088194723,22,"Gstm1_CD63"
"Tnf",0.570778193555692,0.0315821338922565,0.0139150195209372,0.0570962314480344,23,"Gstm1_CD63"
"Cfh",0.55197931197367,0.0312027806209381,0.0135356662496188,0.0391527784150269,24,"Gstm1_CD63"
"Tcn2",0.548748729909196,0.0308588679481215,0.0131917535768022,0.0418126761125382,25,"Gstm1_CD63"
"Il12a",0.514699840331434,0.0307472573625655,0.0130801429912461,0.0267816449701803,26,"Gstm1_CD63"
"Npnt",0.554972482390936,0.0306592852856183,0.012992170914299,0.0383894823747606,27,"Gstm1_CD63"
"Ccl3",0.595109197056573,0.0303918771560453,0.0127247627847259,0.034698656986194,28,"Gstm1_CD63"
"Zdhhc5",0.564432044913855,0.03032220885695,0.0126550944856306,0.0352524623137801,29,"Gstm1_CD63"
"Podxl",0.555247412459071,0.0299469308393662,0.0122798164680469,0.0319013678902295,30,"Gstm1_CD63"
"Lrig1",0.504806355743509,0.0298600987572589,0.0121929843859396,0.0200859990629739,31,"Gstm1_CD63"
"Sparc",0.549972691509997,0.0298181349722676,0.0121510206009482,0.0279973605325695,32,"Gstm1_CD63"
"Psen1",0.547233846782154,0.029704837895553,0.0120377235242337,0.0455720477986141,33,"Gstm1_CD63"
"Sema4c",0.525180395948506,0.0296610592424659,0.0119939448711465,0.0298370170215229,34,"Gstm1_CD63"
"Psap",0.516025286185589,0.0295219219021171,0.0118548075307978,0.0365430085438318,35,"Gstm1_CD63"
"Tnfrsf14",0.551461742281653,0.0295216724633615,0.0118545580920422,0.0287944350321141,36,"Gstm1_CD63"
"Col11a2",0.557416715256095,0.0294419827949672,0.0117748684236478,0.0283123490014093,37,"Gstm1_CD63"
"Bgn",0.557876777204541,0.0292887614961421,0.0116216471248228,0.0283500383958776,38,"Gstm1_CD63"
"Col6a2",0.543053925656941,0.0292015051850281,0.0115343908137088,0.0307745699877286,39,"Gstm1_CD63"
"Ang",0.599811915850481,0.0291799852260242,0.0115128708547049,0.0388077122862297,40,"Gstm1_CD63"
"Inhba",0.539713556082031,0.0291463258981737,0.0114792115268543,0.05721295800008,41,"Gstm1_CD63"
"Wnt4",0.544041090666642,0.02898902182116,0.0113219074498407,0.0469484551668512,42,"Gstm1_CD63"
"Il1rn",0.569576989029857,0.0289105097293232,0.0112433953580039,0.035821480131208,43,"Gstm1_CD63"
"Apoc1",0.55487960892274,0.0288526944020328,0.0111855800307135,0.0321043905974945,44,"Gstm1_CD63"
"Col3a1",0.540323691714211,0.028810474434526,0.0111433600632066,0.0298500757002959,45,"Gstm1_CD63"
"Ifitm6",0.578633382291795,0.0287920874568201,0.0111249730855007,0.0451640060622841,46,"Gstm1_CD63"
"Hp",0.553868149197846,0.0287588225627336,0.0110917081914143,0.0336673026730982,47,"Gstm1_CD63"
"Retn",0.5633212536319,0.028712712477353,0.0110455981060336,0.0347534200566986,48,"Gstm1_CD63"
"Adam9",0.551607510572818,0.0287039206419827,0.0110368062706633,0.0260979260880288,49,"Gstm1_CD63"
"Crlf1",0.54872628036225,0.0286216041090906,0.0109544897377713,0.0318549868621491,50,"Gstm1_CD63"
"Angpt2",0.523508365992814,0.0285700674536752,0.0109029530823558,0.0333707257755489,51,"Gstm1_CD63"
"Tgm2",0.549567062024714,0.0285415479490216,0.0108744335777023,0.0269232003920534,52,"Gstm1_CD63"
"Pomc",0.543493690754711,0.0285372632966493,0.0108701489253299,0.0298951981778965,53,"Gstm1_CD63"
"Mag",0.561608937502927,0.0284374490548464,0.010770334683527,0.0366808140138863,54,"Gstm1_CD63"
"Ncam1",0.56520178759899,0.0284061956622074,0.0107390812908881,0.0340090037273667,55,"Gstm1_CD63"
"Gpc3",0.551388858136084,0.028318676736477,0.0106515623651576,0.0303026844957334,56,"Gstm1_CD63"
"Matn1",0.564110063055545,0.0282617930978821,0.0105946787265627,0.033713517988451,57,"Gstm1_CD63"
"Sema4d",0.535733835711146,0.0282447985563153,0.010577684184996,0.0292114976662834,58,"Gstm1_CD63"
"Col12a1",0.555054284849689,0.0281981299870873,0.0105310156157679,0.0259623419213429,59,"Gstm1_CD63"
"Il23a",0.508246671931538,0.0281752597502674,0.010508145378948,0.0108118480691928,60,"Gstm1_CD63"
"Apoe",0.538444695387315,0.0281181646145896,0.0104510502432702,0.0337273684691793,61,"Gstm1_CD63"
"Ccl4",0.532851990444491,0.0280983377328112,0.0104312233614919,0.0450252708332031,62,"Gstm1_CD63"
"Gdf3",0.537218581090224,0.0280738122859232,0.0104066979146039,0.0303248464595997,63,"Gstm1_CD63"
"Nlgn2",0.568267534633819,0.0279781712207879,0.0103110568494685,0.0352626402287523,64,"Gstm1_CD63"
"Lama4",0.567772414488751,0.0279450088978219,0.0102778945265025,0.0371456323874062,65,"Gstm1_CD63"
"Csf1",0.532113308091428,0.0279403212579556,0.0102732068866362,0.0424746274069368,66,"Gstm1_CD63"
"Adam17",0.542902929389101,0.0278608075357526,0.0101936931644333,0.0340976663380262,67,"Gstm1_CD63"
"Fn1",0.551087788184532,0.0277937616743561,0.0101266473030368,0.0233022219190684,68,"Gstm1_CD63"
"Alox5ap",0.541438173332646,0.0276981611294228,0.0100310467581034,0.0272855225458172,69,"Gstm1_CD63"
"Cd33",0.56778410055428,0.0276946136137161,0.0100274992423967,0.0264185253558405,70,"Gstm1_CD63"
"Fgf3",0.552749669714878,0.0276918416472693,0.01002472727595,0.0291311580251293,71,"Gstm1_CD63"
"Eng",0.559753928363203,0.0276655881752231,0.00999847380390375,0.0316776878693527,72,"Gstm1_CD63"
"Lpl",0.53784040278794,0.0276499089271373,0.00998279455581795,0.0247084567748041,73,"Gstm1_CD63"
"Col27a1",0.545253366201935,0.027649511153202,0.00998239678188264,0.027743777784962,74,"Gstm1_CD63"
"Jam3",0.564933623147755,0.0276258315759651,0.00995871720464571,0.0323315306630849,75,"Gstm1_CD63"
"Itga4",0.549420986205524,0.027601364720537,0.00993425034921767,0.0255101162922145,76,"Gstm1_CD63"
"Cp",0.547001048055557,0.0275925306403625,0.0099254162690431,0.0238312614220968,77,"Gstm1_CD63"
"Serping1",0.554516725835054,0.0275900436786721,0.00992292930735277,0.0302502757758144,78,"Gstm1_CD63"
"Nrg3",0.562652072615983,0.0275576138278668,0.00989049945654744,0.0306716659054149,79,"Gstm1_CD63"
"Gp1ba",0.52930250180211,0.0275246616873955,0.00985754731607618,0.0223714630476838,80,"Gstm1_CD63"
"Col4a2",0.549000595374279,0.0275155553370885,0.00984844096576915,0.024522916164899,81,"Gstm1_CD63"
"Il18bp",0.54073823951267,0.0275045912076773,0.00983747683635794,0.0265194467513569,82,"Gstm1_CD63"
"Il4",0.536539251648973,0.0274905714911271,0.00982345711980771,0.0552137507274836,83,"Gstm1_CD63"
"Itgb1",0.54454420654075,0.0273801388582221,0.00971302448690275,0.0194934848987101,84,"Gstm1_CD63"
"Sell",0.55522034999151,0.0273744968785262,0.0097073825072069,0.0225171122589898,85,"Gstm1_CD63"
"Efna1",0.553871532006298,0.0273325693390224,0.00966545496770301,0.0287694172980062,86,"Gstm1_CD63"
"Col14a1",0.545332093380261,0.0272924687910716,0.00962535441975221,0.0271411860551892,87,"Gstm1_CD63"
"Col5a1",0.548639864982883,0.0272793666795666,0.00961225230824728,0.0243879093336863,88,"Gstm1_CD63"
"Lgals3",0.53213022213365,0.0272240272672084,0.00955691289588905,0.039538973038981,89,"Gstm1_CD63"
"Hgf",0.51784031668008,0.027210341843798,0.00954322747247861,0.0457147246690639,90,"Gstm1_CD63"
"Orm1",0.559173622950935,0.027168798857066,0.00950168448574666,0.0354764221053788,91,"Gstm1_CD63"
"Lgals3bp",0.543760625093798,0.0271158985841875,0.0094487842128682,0.0295987811871787,92,"Gstm1_CD63"
"Ibsp",0.557145475524456,0.0270725567591815,0.00940544238786211,0.0306134400887412,93,"Gstm1_CD63"
"Pvr",0.538708554445999,0.0270344019573346,0.00936728758601523,0.0259103014512536,94,"Gstm1_CD63"
"Layn",0.545822600604723,0.0270085631457747,0.00934144877445531,0.0267230860645366,95,"Gstm1_CD63"
"S100a8",0.5518609136781,0.0270043109192833,0.00933719654796397,0.0290855495085622,96,"Gstm1_CD63"
"Rspo3",0.58073564397601,0.0269918088425039,0.00932469447118455,0.0361860059355272,97,"Gstm1_CD63"
"Rps19",0.544014950783208,0.0269891530045466,0.00932203863322721,0.0220887164531096,98,"Gstm1_CD63"
"C3",0.56082720122421,0.0269727725613129,0.00930565818999356,0.0260657395836835,99,"Gstm1_CD63"
"Apoa1",0.554622823009001,0.0269693293104661,0.00930221493914674,0.0244771446309333,100,"Gstm1_CD63"
"Copa",0.541221058536122,0.0269454892873816,0.00927837491606221,0.0234308941781021,101,"Gstm1_CD63"
"Efnb3",0.547319032049341,0.0269123245977112,0.0092452102263919,0.0266390606023514,102,"Gstm1_CD63"
"Wnt10b",0.532150211456291,0.0268972119823674,0.00923009761104801,0.0335621730306519,103,"Gstm1_CD63"
"Thy1",0.545185094976955,0.0268931034002456,0.0092259890289262,0.0245402504531003,104,"Gstm1_CD63"
"Neto2",0.548370470419491,0.0268788028335989,0.0092116884622795,0.026175179525735,105,"Gstm1_CD63"
"Lefty1",0.54676763427289,0.0268445708995145,0.00917745652819518,0.0309168588754581,106,"Gstm1_CD63"
"Fcnb",0.540112727478497,0.0267393489435834,0.00907223457226409,0.0255053372240258,107,"Gstm1_CD63"
"Ctsg",0.532826773145171,0.0267141899315406,0.0090470755602213,0.0226259852292369,108,"Gstm1_CD63"
"Anxa1",0.535899593324917,0.0266450544736935,0.00897794010237411,0.0259630420639071,109,"Gstm1_CD63"
"Thbs1",0.523527740259351,0.0266440140760818,0.00897689970476241,0.014975704090852,110,"Gstm1_CD63"
"C1qb",0.54204830896482,0.0266050210303431,0.00893790665902377,0.0241901992392026,111,"Gstm1_CD63"
"Cd55",0.537870848063929,0.0265993462150207,0.00893223184370133,0.017906185482848,112,"Gstm1_CD63"
"Apoa2",0.539061596636388,0.0265743910319131,0.00890727666059377,0.0239002413099796,113,"Gstm1_CD63"
"F11r",0.538965032831689,0.0265727209264949,0.0089056065551755,0.0204779116700836,114,"Gstm1_CD63"
"Pglyrp1",0.533682623681629,0.0265678679292718,0.00890075355795241,0.0235402275841629,115,"Gstm1_CD63"
"Ccl2",0.52379990257511,0.0265656688197756,0.00889855444845627,0.0329768461827655,116,"Gstm1_CD63"
"Plxna1",0.53864520366967,0.0265624607978923,0.00889534642657292,0.0280646254278278,117,"Gstm1_CD63"
"Sdc4",0.535157835691452,0.0265568074291142,0.00888969305779488,0.0224614390975742,118,"Gstm1_CD63"
"Cd44",0.5481970246047,0.0265373977953365,0.00887028342401712,0.0179355230283923,119,"Gstm1_CD63"
"Fgf22",0.545766938029408,0.0265278490697538,0.0088607346984344,0.0254763508793563,120,"Gstm1_CD63"
"Gm49368",0.537451072288774,0.0265203019014628,0.00885318753014348,0.0216709542041229,121,"Gstm1_CD63"
"Gnas",0.53901546743032,0.0265200654049947,0.00885295103367536,0.0148560850493742,122,"Gstm1_CD63"
"Nt5e",0.543785534865067,0.0264834099552335,0.00881629558391414,0.0188810911212483,123,"Gstm1_CD63"
"Efnb1",0.549068559071207,0.0264764543817079,0.0088093400103885,0.0260230999589486,124,"Gstm1_CD63"
"Cd48",0.559527280197404,0.0264680250500127,0.00880091067869336,0.0257498360678822,125,"Gstm1_CD63"
"Ccl24",0.540269874307139,0.0264595235925355,0.00879240922121615,0.0256388669353544,126,"Gstm1_CD63"
"Bmp1",0.545831518917899,0.026458207408722,0.00879109303740268,0.0326006182971884,127,"Gstm1_CD63"
"Nrp1",0.530802931111256,0.0264556615678319,0.0087885471965125,0.0177380770361904,128,"Gstm1_CD63"
"Timp2",0.511492937926079,0.0264430414931303,0.00877592712181091,0.0286050830048626,129,"Gstm1_CD63"
"Lfng",0.538955806990474,0.0264284753761067,0.00876136100478735,0.0274333724814574,130,"Gstm1_CD63"
"Col1a2",0.519648274029621,0.0264278550319568,0.00876074066063747,0.0199405337155751,131,"Gstm1_CD63"
"Cd5l",0.530832146275085,0.0264271955457397,0.0087600811744203,0.0295894922954809,132,"Gstm1_CD63"
"Ceacam1",0.542096283339109,0.0264088188720275,0.00874170450070812,0.021382042390634,133,"Gstm1_CD63"
"Qrfp",0.56051290756691,0.0264061543305299,0.00873903995921054,0.029786342755253,134,"Gstm1_CD63"
"Furin",0.547044101981212,0.0263945020060166,0.00872738763469722,0.0235047190886887,135,"Gstm1_CD63"
"Ccl5",0.551280915793896,0.0263839211456526,0.00871680677433325,0.0151564808871539,136,"Gstm1_CD63"
"Itga9",0.53101604804327,0.0262958968333337,0.00862878246201433,0.0206558868489933,137,"Gstm1_CD63"
"Anxa2",0.548937552126,0.0262800055112533,0.00861289113993399,0.0210942090345585,138,"Gstm1_CD63"
"AU040320",0.538142702851645,0.0262588377368151,0.00859172336549571,0.0233670230563565,139,"Gstm1_CD63"
"Btla",0.558827653905483,0.026257125181637,0.00859001081031766,0.03286362112111,140,"Gstm1_CD63"
"Sema4a",0.532948861777221,0.026248976389586,0.00858186201826664,0.019697274219997,141,"Gstm1_CD63"
"Ccl25",0.561310020247641,0.0262393871779803,0.00857227280666097,0.0170074498270082,142,"Gstm1_CD63"
"Tgfbi",0.529575586702003,0.0262308028723046,0.00856368850098527,0.0173771359215647,143,"Gstm1_CD63"
"Cxcl16",0.549345334307587,0.0262175639508723,0.008550449579553,0.0194978625875607,144,"Gstm1_CD63"
"Ppbp",0.550522551646258,0.0262018723896876,0.00853475801836825,0.0236549921069171,145,"Gstm1_CD63"
"Efna2",0.536862156091386,0.0261751307962774,0.00850801642495807,0.02193179784006,146,"Gstm1_CD63"
"Saraf",0.537253639286828,0.0261577143740008,0.00849060000268149,0.0249260293087566,147,"Gstm1_CD63"
"Lrfn1",0.543636998821558,0.0261260739854718,0.00845895961415247,0.0249200704153211,148,"Gstm1_CD63"
"Cd14",0.528338708923477,0.0261250756112419,0.00845796123992259,0.0183451522100997,149,"Gstm1_CD63"
"Vwf",0.540560488305321,0.0261086155016945,0.00844150113037517,0.0143646885807191,150,"Gstm1_CD63"
"Lgals1",0.543057000937341,0.0261070680004248,0.00843995362910541,0.0145541884327113,151,"Gstm1_CD63"
"Lin7c",0.543201539116339,0.0260860413043222,0.00841892693300282,0.0234998652614902,152,"Gstm1_CD63"
"Lamb3",0.534026132502763,0.0260754925248009,0.00840837815348152,0.0211610844812237,153,"Gstm1_CD63"
"Tctn1",0.537367117133741,0.026060677968622,0.00839356359730266,0.021770764198749,154,"Gstm1_CD63"
"Pdcd1lg2",0.543392821557474,0.0260573904206822,0.00839027604936283,0.0212172794901455,155,"Gstm1_CD63"
"Pros1",0.545220768229657,0.0260553259557103,0.0083882115843909,0.0215958656714668,156,"Gstm1_CD63"
"Ezr",0.54684328617083,0.0260528682999964,0.008385753928677,0.0210040864722094,157,"Gstm1_CD63"
"Tnfsf14",0.548340947727616,0.0260489029710909,0.00838178859977153,0.0209997098182823,158,"Gstm1_CD63"
"Cd38",0.534502185909321,0.0260417535900927,0.00837463921877333,0.0264125460912715,159,"Gstm1_CD63"
"Nampt",0.528170183557332,0.0260372808035373,0.00837016643221799,0.0172515425433065,160,"Gstm1_CD63"
"Car12",0.531362324616769,0.0260327095235414,0.00836559515222208,0.0226173377693997,161,"Gstm1_CD63"
