"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Apoe",0.565974328836775,0.0703865901554947,0.0377410712149342,0.0786463770219947,47,"Ly86"
"Ccl5",0.577965262301474,0.0697255833995718,0.0370800644590113,0.0791515123863117,48,"Ly86"
"Bgn",0.584907162122387,0.0696896928964981,0.0370441739559376,0.0717327713163426,49,"Ly86"
"Col18a1",0.572162853235468,0.0696832104851803,0.0370376915446198,0.0812781872300411,50,"Ly86"
"Cd300c",0.585614984612118,0.0696820009756778,0.0370364820351172,0.0819778502675109,51,"Ly86"
"Psen1",0.576405449799338,0.0696555357900862,0.0370100168495257,0.0821515277029892,52,"Ly86"
"Anxa1",0.564648621698408,0.0696235072101438,0.0369779882695833,0.0818847034803558,53,"Ly86"
"Sirpa",0.576944743124853,0.0696207371556323,0.0369752182150718,0.0760760433307481,54,"Ly86"
"Col14a1",0.581312318247153,0.0696055879475925,0.0369600690070319,0.0784825587196896,55,"Ly86"
"Col27a1",0.58186679588349,0.0693740418223863,0.0367285228818258,0.078611248819876,56,"Ly86"
"Cd33",0.625036292171503,0.0693476251309984,0.0367021061904378,0.0865701023948665,57,"Ly86"
"Prnp",0.57910692224365,0.0693154852860821,0.0366699663455215,0.0466344866216306,58,"Ly86"
"Ang",0.604823805261714,0.0692767909832827,0.0366312720427222,0.0768880248819383,59,"Ly86"
"Ncam1",0.585859435330524,0.0692745804223297,0.0366290614817692,0.0785289836071148,60,"Ly86"
"H2-K1",0.571580843606929,0.0691977277054272,0.0365522087648667,0.0739196947033291,61,"Ly86"
"Qrfp",0.597108506751514,0.0690706589080133,0.0364251399674528,0.0868660739383511,62,"Ly86"
"H2-Q4",0.571041216560302,0.0690618107074169,0.0364162917668564,0.0734625931017937,63,"Ly86"
"H2-Q6",0.571041216560302,0.0690618107074169,0.0364162917668564,0.0734625931017937,64,"Ly86"
"H2-Q7",0.571041216560302,0.0690618107074169,0.0364162917668564,0.0734625931017937,65,"Ly86"
"H2-Q10",0.571041216560302,0.0690618107074169,0.0364162917668564,0.0734625931017937,66,"Ly86"
"H2-D1",0.571048892145999,0.0690608020648064,0.0364152831242459,0.0734808829531542,67,"Ly86"
"Sema4d",0.565443712260312,0.0689510981079343,0.0363055791673738,0.0735934402503048,68,"Ly86"
"Layn",0.58118800713095,0.0688799292550952,0.0362344103145347,0.0781209530140927,69,"Ly86"
"Nrp1",0.570163363161336,0.0687067847084257,0.0360612657678652,0.0776685687629984,70,"Ly86"
"H2-T23",0.574801252388609,0.0683884671010463,0.0357429481604858,0.0753138097391129,71,"Ly86"
"H2-T24",0.574220911365668,0.0682937222602325,0.035648203319672,0.0749760548767944,72,"Ly86"
"H2-T22",0.574220911365668,0.0682937222602325,0.035648203319672,0.0749760548767944,73,"Ly86"
